city	state	MSA Name_Cleaned
Burbank	CA	Los Angeles-Long Beach-Santa Ana, CA 
Burbank	CA	Los Angeles-Long Beach-Santa Ana, CA 
Burbank	CA	Los Angeles-Long Beach-Santa Ana, CA 
Burbank	CA	Los Angeles-Long Beach-Santa Ana, CA 
North Hollywood	CA	Los Angeles-Long Beach-Santa Ana, CA 
North Hollywood	CA	Los Angeles-Long Beach-Santa Ana, CA 
North Hollywood	CA	Los Angeles-Long Beach-Santa Ana, CA 
Studio City	CA	Los Angeles-Long Beach-Santa Ana, CA 
North Hollywood	CA	Los Angeles-Long Beach-Santa Ana, CA 
North Hollywood	CA	Los Angeles-Long Beach-Santa Ana, CA 
Valley Village	CA	Los Angeles-Long Beach-Santa Ana, CA 
Universal City	CA	Los Angeles-Long Beach-Santa Ana, CA 
North Hollywood	CA	Los Angeles-Long Beach-Santa Ana, CA 
Toluca Lake	CA	Los Angeles-Long Beach-Santa Ana, CA 
North Hollywood	CA	Los Angeles-Long Beach-Santa Ana, CA 
North Hollywood	CA	Los Angeles-Long Beach-Santa Ana, CA 
Studio City	CA	Los Angeles-Long Beach-Santa Ana, CA 
North Hollywood	CA	Los Angeles-Long Beach-Santa Ana, CA 
North Hollywood	CA	Los Angeles-Long Beach-Santa Ana, CA 
Valley Village	CA	Los Angeles-Long Beach-Santa Ana, CA 
North Hollywood	CA	Los Angeles-Long Beach-Santa Ana, CA 
Rancho Cucamonga	CA	Riverside-San Bernardino-Ontario, CA 
Azusa	CA	Los Angeles-Long Beach-Santa Ana, CA 
Baldwin Park	CA	Los Angeles-Long Beach-Santa Ana, CA 
Chino	CA	Riverside-San Bernardino-Ontario, CA 
Chino Hills	CA	Riverside-San Bernardino-Ontario, CA 
Chino	CA	Riverside-San Bernardino-Ontario, CA 
Claremont	CA	Los Angeles-Long Beach-Santa Ana, CA 
City Of Industry	CA	Los Angeles-Long Beach-Santa Ana, CA 
City Of Industry	CA	Los Angeles-Long Beach-Santa Ana, CA 
City Of Industry	CA	Los Angeles-Long Beach-Santa Ana, CA 
Covina	CA	Los Angeles-Long Beach-Santa Ana, CA 
Covina	CA	Los Angeles-Long Beach-Santa Ana, CA 
Covina	CA	Los Angeles-Long Beach-Santa Ana, CA 
Rancho Cucamonga	CA	Riverside-San Bernardino-Ontario, CA 
Rancho Cucamonga	CA	Riverside-San Bernardino-Ontario, CA 
El Monte	CA	Los Angeles-Long Beach-Santa Ana, CA 
El Monte	CA	Los Angeles-Long Beach-Santa Ana, CA 
South El Monte	CA	Los Angeles-Long Beach-Santa Ana, CA 
El Monte	CA	Los Angeles-Long Beach-Santa Ana, CA 
El Monte	CA	Los Angeles-Long Beach-Santa Ana, CA 
Rancho Cucamonga	CA	Riverside-San Bernardino-Ontario, CA 
Rancho Cucamonga	CA	Riverside-San Bernardino-Ontario, CA 
Glendora	CA	Los Angeles-Long Beach-Santa Ana, CA 
Glendora	CA	Los Angeles-Long Beach-Santa Ana, CA 
Guasti	CA	Riverside-San Bernardino-Ontario, CA 
La Puente	CA	Los Angeles-Long Beach-Santa Ana, CA 
Hacienda Heights	CA	Los Angeles-Long Beach-Santa Ana, CA 
La Puente	CA	Los Angeles-Long Beach-Santa Ana, CA 
La Puente	CA	Los Angeles-Long Beach-Santa Ana, CA 
Rowland Heights	CA	Los Angeles-Long Beach-Santa Ana, CA 
La Puente	CA	Los Angeles-Long Beach-Santa Ana, CA 
La Verne	CA	Los Angeles-Long Beach-Santa Ana, CA 
Mira Loma	CA	Riverside-San Bernardino-Ontario, CA 
Monterey Park	CA	Los Angeles-Long Beach-Santa Ana, CA 
Monterey Park	CA	Los Angeles-Long Beach-Santa Ana, CA 
Monterey Park	CA	Los Angeles-Long Beach-Santa Ana, CA 
Ontario	CA	Riverside-San Bernardino-Ontario, CA 
Mt Baldy	CA	Los Angeles-Long Beach-Santa Ana, CA 
Ontario	CA	Riverside-San Bernardino-Ontario, CA 
Ontario	CA	Riverside-San Bernardino-Ontario, CA 
Montclair	CA	Riverside-San Bernardino-Ontario, CA 
Ontario	CA	Riverside-San Bernardino-Ontario, CA 
Diamond Bar	CA	Los Angeles-Long Beach-Santa Ana, CA 
Pomona	CA	Los Angeles-Long Beach-Santa Ana, CA 
Pomona	CA	Los Angeles-Long Beach-Santa Ana, CA 
Pomona	CA	Los Angeles-Long Beach-Santa Ana, CA 
Pomona	CA	Los Angeles-Long Beach-Santa Ana, CA 
Rosemead	CA	Los Angeles-Long Beach-Santa Ana, CA 
Rosemead	CA	Los Angeles-Long Beach-Santa Ana, CA 
Rosemead	CA	Los Angeles-Long Beach-Santa Ana, CA 
San Dimas	CA	Los Angeles-Long Beach-Santa Ana, CA 
San Gabriel	CA	Los Angeles-Long Beach-Santa Ana, CA 
San Gabriel	CA	Los Angeles-Long Beach-Santa Ana, CA 
San Gabriel	CA	Los Angeles-Long Beach-Santa Ana, CA 
Temple City	CA	Los Angeles-Long Beach-Santa Ana, CA 
Upland	CA	Riverside-San Bernardino-Ontario, CA 
Upland	CA	Riverside-San Bernardino-Ontario, CA 
Upland	CA	Riverside-San Bernardino-Ontario, CA 
Walnut	CA	Los Angeles-Long Beach-Santa Ana, CA 
Walnut	CA	Los Angeles-Long Beach-Santa Ana, CA 
West Covina	CA	Los Angeles-Long Beach-Santa Ana, CA 
West Covina	CA	Los Angeles-Long Beach-Santa Ana, CA 
West Covina	CA	Los Angeles-Long Beach-Santa Ana, CA 
West Covina	CA	Los Angeles-Long Beach-Santa Ana, CA 
Walnut	CA	Los Angeles-Long Beach-Santa Ana, CA 
Pomona	CA	Los Angeles-Long Beach-Santa Ana, CA 
Ontario	CA	Riverside-San Bernardino-Ontario, CA 
Pomona	CA	Los Angeles-Long Beach-Santa Ana, CA 
Alhambra	CA	Los Angeles-Long Beach-Santa Ana, CA 
Alhambra	CA	Los Angeles-Long Beach-Santa Ana, CA 
Alhambra	CA	Los Angeles-Long Beach-Santa Ana, CA 
Alhambra	CA	Los Angeles-Long Beach-Santa Ana, CA 
Alhambra	CA	Los Angeles-Long Beach-Santa Ana, CA 
Alhambra	CA	Los Angeles-Long Beach-Santa Ana, CA 
Alhambra	CA	Los Angeles-Long Beach-Santa Ana, CA 
Alpine	CA	San Diego-Carlsbad-San Marcos, CA 
Bonita	CA	San Diego-Carlsbad-San Marcos, CA 
Alpine	CA	San Diego-Carlsbad-San Marcos, CA 
Boulevard	CA	San Diego-Carlsbad-San Marcos, CA 
Campo	CA	San Diego-Carlsbad-San Marcos, CA 
Bonita	CA	San Diego-Carlsbad-San Marcos, CA 
Chula Vista	CA	San Diego-Carlsbad-San Marcos, CA 
Chula Vista	CA	San Diego-Carlsbad-San Marcos, CA 
Chula Vista	CA	San Diego-Carlsbad-San Marcos, CA 
Chula Vista	CA	San Diego-Carlsbad-San Marcos, CA 
Chula Vista	CA	San Diego-Carlsbad-San Marcos, CA 
Chula Vista	CA	San Diego-Carlsbad-San Marcos, CA 
Chula Vista	CA	San Diego-Carlsbad-San Marcos, CA 
Descanso	CA	San Diego-Carlsbad-San Marcos, CA 
Dulzura	CA	San Diego-Carlsbad-San Marcos, CA 
Chula Vista	CA	San Diego-Carlsbad-San Marcos, CA 
Guatay	CA	San Diego-Carlsbad-San Marcos, CA 
Imperial Beach	CA	San Diego-Carlsbad-San Marcos, CA 
Imperial Beach	CA	San Diego-Carlsbad-San Marcos, CA 
Jacumba	CA	San Diego-Carlsbad-San Marcos, CA 
Jamul	CA	San Diego-Carlsbad-San Marcos, CA 
La Mesa	CA	San Diego-Carlsbad-San Marcos, CA 
La Mesa	CA	San Diego-Carlsbad-San Marcos, CA 
La Mesa	CA	San Diego-Carlsbad-San Marcos, CA 
La Mesa	CA	San Diego-Carlsbad-San Marcos, CA 
Lemon Grove	CA	San Diego-Carlsbad-San Marcos, CA 
Lemon Grove	CA	San Diego-Carlsbad-San Marcos, CA 
Lincoln Acres	CA	San Diego-Carlsbad-San Marcos, CA 
Mount Laguna	CA	San Diego-Carlsbad-San Marcos, CA 
National City	CA	San Diego-Carlsbad-San Marcos, CA 
National City	CA	San Diego-Carlsbad-San Marcos, CA 
Pine Valley	CA	San Diego-Carlsbad-San Marcos, CA 
Potrero	CA	San Diego-Carlsbad-San Marcos, CA 
Spring Valley	CA	San Diego-Carlsbad-San Marcos, CA 
Spring Valley	CA	San Diego-Carlsbad-San Marcos, CA 
Spring Valley	CA	San Diego-Carlsbad-San Marcos, CA 
Spring Valley	CA	San Diego-Carlsbad-San Marcos, CA 
Tecate	CA	San Diego-Carlsbad-San Marcos, CA 
Tecate	CA	San Diego-Carlsbad-San Marcos, CA 
Potrero	CA	San Diego-Carlsbad-San Marcos, CA 
Bonsall	CA	San Diego-Carlsbad-San Marcos, CA 
Borrego Springs	CA	San Diego-Carlsbad-San Marcos, CA 
Cardiff By The Sea	CA	San Diego-Carlsbad-San Marcos, CA 
Carlsbad	CA	San Diego-Carlsbad-San Marcos, CA 
Carlsbad	CA	San Diego-Carlsbad-San Marcos, CA 
Carlsbad	CA	San Diego-Carlsbad-San Marcos, CA 
Del Mar	CA	San Diego-Carlsbad-San Marcos, CA 
Carlsbad	CA	San Diego-Carlsbad-San Marcos, CA 
El Cajon	CA	San Diego-Carlsbad-San Marcos, CA 
El Cajon	CA	San Diego-Carlsbad-San Marcos, CA 
El Cajon	CA	San Diego-Carlsbad-San Marcos, CA 
El Cajon	CA	San Diego-Carlsbad-San Marcos, CA 
Encinitas	CA	San Diego-Carlsbad-San Marcos, CA 
Encinitas	CA	San Diego-Carlsbad-San Marcos, CA 
Escondido	CA	San Diego-Carlsbad-San Marcos, CA 
Escondido	CA	San Diego-Carlsbad-San Marcos, CA 
Escondido	CA	San Diego-Carlsbad-San Marcos, CA 
Fallbrook	CA	San Diego-Carlsbad-San Marcos, CA 
Escondido	CA	San Diego-Carlsbad-San Marcos, CA 
Escondido	CA	San Diego-Carlsbad-San Marcos, CA 
Escondido	CA	San Diego-Carlsbad-San Marcos, CA 
Julian	CA	San Diego-Carlsbad-San Marcos, CA 
La Jolla	CA	San Diego-Carlsbad-San Marcos, CA 
La Jolla	CA	San Diego-Carlsbad-San Marcos, CA 
La Jolla	CA	San Diego-Carlsbad-San Marcos, CA 
Lakeside	CA	San Diego-Carlsbad-San Marcos, CA 
Escondido	CA	San Diego-Carlsbad-San Marcos, CA 
Oceanside	CA	San Diego-Carlsbad-San Marcos, CA 
Oceanside	CA	San Diego-Carlsbad-San Marcos, CA 
Oceanside	CA	San Diego-Carlsbad-San Marcos, CA 
Oceanside	CA	San Diego-Carlsbad-San Marcos, CA 
Camp Pendleton	CA	San Diego-Carlsbad-San Marcos, CA 
Oceanside	CA	San Diego-Carlsbad-San Marcos, CA 
Oceanside	CA	San Diego-Carlsbad-San Marcos, CA 
Oceanside	CA	San Diego-Carlsbad-San Marcos, CA 
Pala	CA	San Diego-Carlsbad-San Marcos, CA 
Palomar Mountain	CA	San Diego-Carlsbad-San Marcos, CA 
Pauma Valley	CA	San Diego-Carlsbad-San Marcos, CA 
Poway	CA	San Diego-Carlsbad-San Marcos, CA 
Ramona	CA	San Diego-Carlsbad-San Marcos, CA 
Ranchita	CA	San Diego-Carlsbad-San Marcos, CA 
Rancho Santa Fe	CA	San Diego-Carlsbad-San Marcos, CA 
San Luis Rey	CA	San Diego-Carlsbad-San Marcos, CA 
San Marcos	CA	San Diego-Carlsbad-San Marcos, CA 
Santa Ysabel	CA	San Diego-Carlsbad-San Marcos, CA 
Santee	CA	San Diego-Carlsbad-San Marcos, CA 
Santee	CA	San Diego-Carlsbad-San Marcos, CA 
Poway	CA	San Diego-Carlsbad-San Marcos, CA 
Solana Beach	CA	San Diego-Carlsbad-San Marcos, CA 
San Marcos	CA	San Diego-Carlsbad-San Marcos, CA 
San Marcos	CA	San Diego-Carlsbad-San Marcos, CA 
Valley Center	CA	San Diego-Carlsbad-San Marcos, CA 
Vista	CA	San Diego-Carlsbad-San Marcos, CA 
Vista	CA	San Diego-Carlsbad-San Marcos, CA 
Vista	CA	San Diego-Carlsbad-San Marcos, CA 
Warner Springs	CA	San Diego-Carlsbad-San Marcos, CA 
Fallbrook	CA	San Diego-Carlsbad-San Marcos, CA 
El Cajon	CA	San Diego-Carlsbad-San Marcos, CA 
Rancho Santa Fe	CA	San Diego-Carlsbad-San Marcos, CA 
La Jolla	CA	San Diego-Carlsbad-San Marcos, CA 
La Jolla	CA	San Diego-Carlsbad-San Marcos, CA 
San Marcos	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
Coronado	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Ysidro	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Ysidro	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
Coronado	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
San Diego	CA	San Diego-Carlsbad-San Marcos, CA 
Indio	CA	Riverside-San Bernardino-Ontario, CA 
Indio	CA	Riverside-San Bernardino-Ontario, CA 
Indio	CA	Riverside-San Bernardino-Ontario, CA 
Indian Wells	CA	Riverside-San Bernardino-Ontario, CA 
Palm Desert	CA	Riverside-San Bernardino-Ontario, CA 
Banning	CA	Riverside-San Bernardino-Ontario, CA 
Bard	CA	El Centro, CA 
Beaumont	CA	Riverside-San Bernardino-Ontario, CA 
Blythe	CA	Riverside-San Bernardino-Ontario, CA 
Blythe	CA	Riverside-San Bernardino-Ontario, CA 
Brawley	CA	El Centro, CA 
Cabazon	CA	Riverside-San Bernardino-Ontario, CA 
Calexico	CA	El Centro, CA 
Calexico	CA	El Centro, CA 
Calipatria	CA	El Centro, CA 
Cathedral City	CA	Riverside-San Bernardino-Ontario, CA 
Cathedral City	CA	Riverside-San Bernardino-Ontario, CA 
Coachella	CA	Riverside-San Bernardino-Ontario, CA 
Desert Center	CA	Riverside-San Bernardino-Ontario, CA 
Desert Hot Springs	CA	Riverside-San Bernardino-Ontario, CA 
Desert Hot Springs	CA	Riverside-San Bernardino-Ontario, CA 
Earp	CA	Riverside-San Bernardino-Ontario, CA 
El Centro	CA	El Centro, CA 
El Centro	CA	El Centro, CA 
Heber	CA	El Centro, CA 
Holtville	CA	El Centro, CA 
Imperial	CA	El Centro, CA 
Joshua Tree	CA	Riverside-San Bernardino-Ontario, CA 
La Quinta	CA	Riverside-San Bernardino-Ontario, CA 
Mecca	CA	Riverside-San Bernardino-Ontario, CA 
Palm Desert	CA	Riverside-San Bernardino-Ontario, CA 
Morongo Valley	CA	Riverside-San Bernardino-Ontario, CA 
Niland	CA	El Centro, CA 
North Palm Springs	CA	Riverside-San Bernardino-Ontario, CA 
Ocotillo	CA	El Centro, CA 
Palm Desert	CA	Riverside-San Bernardino-Ontario, CA 
Palm Desert	CA	Riverside-San Bernardino-Ontario, CA 
Palm Springs	CA	Riverside-San Bernardino-Ontario, CA 
Palm Springs	CA	Riverside-San Bernardino-Ontario, CA 
Palm Springs	CA	Riverside-San Bernardino-Ontario, CA 
Palo Verde	CA	El Centro, CA 
Parker Dam	CA	Riverside-San Bernardino-Ontario, CA 
Pioneertown	CA	Riverside-San Bernardino-Ontario, CA 
Rancho Mirage	CA	Riverside-San Bernardino-Ontario, CA 
Seeley	CA	El Centro, CA 
Thermal	CA	Riverside-San Bernardino-Ontario, CA 
Salton City	CA	El Centro, CA 
Thousand Palms	CA	Riverside-San Bernardino-Ontario, CA 
Twentynine Palms	CA	Riverside-San Bernardino-Ontario, CA 
Twentynine Palms	CA	Riverside-San Bernardino-Ontario, CA 
Vidal	CA	Riverside-San Bernardino-Ontario, CA 
Westmorland	CA	El Centro, CA 
White Water	CA	Riverside-San Bernardino-Ontario, CA 
Winterhaven	CA	El Centro, CA 
Yucca Valley	CA	Riverside-San Bernardino-Ontario, CA 
Landers	CA	Riverside-San Bernardino-Ontario, CA 
Yucca Valley	CA	Riverside-San Bernardino-Ontario, CA 
Palm Springs	CA	Riverside-San Bernardino-Ontario, CA 
Adelanto	CA	Riverside-San Bernardino-Ontario, CA 
Amboy	CA	Riverside-San Bernardino-Ontario, CA 
Angelus Oaks	CA	Riverside-San Bernardino-Ontario, CA 
Apple Valley	CA	Riverside-San Bernardino-Ontario, CA 
Apple Valley	CA	Riverside-San Bernardino-Ontario, CA 
Baker	CA	Riverside-San Bernardino-Ontario, CA 
Fort Irwin	CA	Riverside-San Bernardino-Ontario, CA 
Barstow	CA	Riverside-San Bernardino-Ontario, CA 
Barstow	CA	Riverside-San Bernardino-Ontario, CA 
Grand Terrace	CA	Riverside-San Bernardino-Ontario, CA 
Big Bear City	CA	Riverside-San Bernardino-Ontario, CA 
Big Bear Lake	CA	Riverside-San Bernardino-Ontario, CA 
Bloomington	CA	Riverside-San Bernardino-Ontario, CA 
Blue Jay	CA	Riverside-San Bernardino-Ontario, CA 
Bryn Mawr	CA	Riverside-San Bernardino-Ontario, CA 
Calimesa	CA	Riverside-San Bernardino-Ontario, CA 
Cedar Glen	CA	Riverside-San Bernardino-Ontario, CA 
Cedarpines Park	CA	Riverside-San Bernardino-Ontario, CA 
Cima	CA	Riverside-San Bernardino-Ontario, CA 
Colton	CA	Riverside-San Bernardino-Ontario, CA 
Crestline	CA	Riverside-San Bernardino-Ontario, CA 
Crest Park	CA	Riverside-San Bernardino-Ontario, CA 
Daggett	CA	Riverside-San Bernardino-Ontario, CA 
Death Valley	CA	CA NONMETROPOLITAN AREA
Phelan	CA	Riverside-San Bernardino-Ontario, CA 
Essex	CA	Riverside-San Bernardino-Ontario, CA 
Fawnskin	CA	Riverside-San Bernardino-Ontario, CA 
Fontana	CA	Riverside-San Bernardino-Ontario, CA 
Fontana	CA	Riverside-San Bernardino-Ontario, CA 
Fontana	CA	Riverside-San Bernardino-Ontario, CA 
Fontana	CA	Riverside-San Bernardino-Ontario, CA 
Ludlow	CA	Riverside-San Bernardino-Ontario, CA 
Forest Falls	CA	Riverside-San Bernardino-Ontario, CA 
Hesperia	CA	Riverside-San Bernardino-Ontario, CA 
Green Valley Lake	CA	Riverside-San Bernardino-Ontario, CA 
Helendale	CA	Riverside-San Bernardino-Ontario, CA 
Hesperia	CA	Riverside-San Bernardino-Ontario, CA 
Highland	CA	Riverside-San Bernardino-Ontario, CA 
Hinkley	CA	Riverside-San Bernardino-Ontario, CA 
Loma Linda	CA	Riverside-San Bernardino-Ontario, CA 
Lake Arrowhead	CA	Riverside-San Bernardino-Ontario, CA 
Loma Linda	CA	Riverside-San Bernardino-Ontario, CA 
Lucerne Valley	CA	Riverside-San Bernardino-Ontario, CA 
Loma Linda	CA	Riverside-San Bernardino-Ontario, CA 
Lytle Creek	CA	Riverside-San Bernardino-Ontario, CA 
Mentone	CA	Riverside-San Bernardino-Ontario, CA 
Needles	CA	Riverside-San Bernardino-Ontario, CA 
Nipton	CA	Riverside-San Bernardino-Ontario, CA 
Newberry Springs	CA	Riverside-San Bernardino-Ontario, CA 
Mountain Pass	CA	Riverside-San Bernardino-Ontario, CA 
Oro Grande	CA	Riverside-San Bernardino-Ontario, CA 
Patton	CA	Riverside-San Bernardino-Ontario, CA 
Phelan	CA	Riverside-San Bernardino-Ontario, CA 
Pinon Hills	CA	Riverside-San Bernardino-Ontario, CA 
Redlands	CA	Riverside-San Bernardino-Ontario, CA 
Redlands	CA	Riverside-San Bernardino-Ontario, CA 
Redlands	CA	Riverside-San Bernardino-Ontario, CA 
Rialto	CA	Riverside-San Bernardino-Ontario, CA 
Rialto	CA	Riverside-San Bernardino-Ontario, CA 
Rimforest	CA	Riverside-San Bernardino-Ontario, CA 
Running Springs	CA	Riverside-San Bernardino-Ontario, CA 
Shoshone	CA	CA NONMETROPOLITAN AREA
Skyforest	CA	Riverside-San Bernardino-Ontario, CA 
Sugarloaf	CA	Riverside-San Bernardino-Ontario, CA 
Tecopa	CA	CA NONMETROPOLITAN AREA
Twin Peaks	CA	Riverside-San Bernardino-Ontario, CA 
Victorville	CA	Riverside-San Bernardino-Ontario, CA 
Victorville	CA	Riverside-San Bernardino-Ontario, CA 
Victorville	CA	Riverside-San Bernardino-Ontario, CA 
Wrightwood	CA	Riverside-San Bernardino-Ontario, CA 
Yermo	CA	Riverside-San Bernardino-Ontario, CA 
Yucaipa	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
San Bernardino	CA	Riverside-San Bernardino-Ontario, CA 
Riverside	CA	Riverside-San Bernardino-Ontario, CA 
Riverside	CA	Riverside-San Bernardino-Ontario, CA 
Riverside	CA	Riverside-San Bernardino-Ontario, CA 
Riverside	CA	Riverside-San Bernardino-Ontario, CA 
Riverside	CA	Riverside-San Bernardino-Ontario, CA 
Riverside	CA	Riverside-San Bernardino-Ontario, CA 
Riverside	CA	Riverside-San Bernardino-Ontario, CA 
Riverside	CA	Riverside-San Bernardino-Ontario, CA 
Riverside	CA	Riverside-San Bernardino-Ontario, CA 
Riverside	CA	Riverside-San Bernardino-Ontario, CA 
Riverside	CA	Riverside-San Bernardino-Ontario, CA 
Riverside	CA	Riverside-San Bernardino-Ontario, CA 
Riverside	CA	Riverside-San Bernardino-Ontario, CA 
Riverside	CA	Riverside-San Bernardino-Ontario, CA 
March Air Force Base	CA	Riverside-San Bernardino-Ontario, CA 
Riverside	CA	Riverside-San Bernardino-Ontario, CA 
Riverside	CA	Riverside-San Bernardino-Ontario, CA 
Riverside	CA	Riverside-San Bernardino-Ontario, CA 
Lake Elsinore	CA	Riverside-San Bernardino-Ontario, CA 
Lake Elsinore	CA	Riverside-San Bernardino-Ontario, CA 
Lake Elsinore	CA	Riverside-San Bernardino-Ontario, CA 
Aguanga	CA	Riverside-San Bernardino-Ontario, CA 
